vente_id;date_mutation;nature_mutation;valeur_fonciere
17141;2020-02-14 00:00:00;Vente;63000
17142;2020-02-05 00:00:00;Vente;105000
17143;2020-01-31 00:00:00;Vente;202000
17144;2020-01-28 00:00:00;Vente;100000
17145;2020-02-04 00:00:00;Vente;45000
17146;2020-01-30 00:00:00;Vente;116000
17147;2020-02-04 00:00:00;Vente;130000
17148;2020-02-11 00:00:00;Vente;211550
17149;2020-02-21 00:00:00;Vente;175000
17150;2020-03-09 00:00:00;Vente;289000
17151;2020-02-26 00:00:00;Vente;171000
17152;2020-02-28 00:00:00;Vente;142500
17153;2020-03-05 00:00:00;Vente;145000
17154;2020-03-05 00:00:00;Vente;157000
17155;2020-02-27 00:00:00;Vente;101000
17156;2020-03-20 00:00:00;Vente;208000
17157;2020-04-22 00:00:00;Vente;150000
17158;2020-04-15 00:00:00;Vente;40000
17159;2020-04-30 00:00:00;Vente;198000
17160;2020-05-14 00:00:00;Vente;75000
17161;2020-05-27 00:00:00;Vente;288000
17162;2020-05-14 00:00:00;Vente;130000
17163;2020-05-15 00:00:00;Vente;184000
17164;2020-05-26 00:00:00;Vente;205000
17165;2020-05-28 00:00:00;Vente;238000
17166;2020-06-02 00:00:00;Vente;115000
17167;2020-05-22 00:00:00;Vente;105000
17168;2020-06-02 00:00:00;Vente;40000
17169;2020-06-05 00:00:00;Vente;90000
17170;2020-06-09 00:00:00;Vente;160000
17171;2020-06-03 00:00:00;Vente;60000
17172;2020-06-19 00:00:00;Vente;128000
17173;2020-01-06 00:00:00;Vente;145000
17174;2020-01-10 00:00:00;Vente;185000
17175;2020-01-04 00:00:00;Vente;123000
17176;2020-01-06 00:00:00;Vente;124000
17177;2020-01-08 00:00:00;Vente;420000
17178;2020-01-10 00:00:00;Vente;147000
17179;2020-01-06 00:00:00;Vente;60000
17180;2020-01-11 00:00:00;Vente;144000
17181;2020-01-10 00:00:00;Vente;73000
17182;2020-01-18 00:00:00;Vente;107000
17183;2020-01-21 00:00:00;Vente;66000
17184;2020-01-17 00:00:00;Vente;41000
17185;2020-01-09 00:00:00;Vente;104000
17186;2020-01-27 00:00:00;Vente;55000
17187;2020-01-15 00:00:00;Vente;238800
17188;2020-01-09 00:00:00;Vente;120000
17189;2020-01-03 00:00:00;Vente;98000
17190;2020-01-13 00:00:00;Vente;330500
17191;2020-01-31 00:00:00;Vente;84000
17192;2020-01-23 00:00:00;Vente;65000
17193;2020-01-31 00:00:00;Vente;171800
17194;2020-01-09 00:00:00;Vente;135000
17195;2020-01-10 00:00:00;Vente;160000
17196;2020-01-22 00:00:00;Vente;159000
17197;2020-02-03 00:00:00;Vente;144500
17198;2020-02-05 00:00:00;Vente;70000
17199;2020-01-21 00:00:00;Vente;188000
17200;2020-01-16 00:00:00;Vente;169000
17201;2020-01-15 00:00:00;Vente;51500
17202;2020-01-22 00:00:00;Vente;216750
17203;2020-01-27 00:00:00;Vente;99000
17204;2020-01-30 00:00:00;Vente;105000
17205;2020-01-31 00:00:00;Vente;144000
17206;2020-01-23 00:00:00;Vente;145000
17207;2020-01-21 00:00:00;Vente;150000
17208;2020-02-05 00:00:00;Vente;169812
17209;2020-02-11 00:00:00;Vente;150000
17210;2020-01-27 00:00:00;Vente;109000
17211;2020-02-17 00:00:00;Vente;184000
17212;2020-02-14 00:00:00;Vente;265000
17213;2020-01-22 00:00:00;Vente;161000
17214;2020-02-19 00:00:00;Vente;52500
17215;2020-02-18 00:00:00;Vente;139000
17216;2020-02-18 00:00:00;Vente;140000
17217;2020-02-17 00:00:00;Vente;212000
17218;2020-02-13 00:00:00;Vente;82000
17219;2020-02-17 00:00:00;Vente;88000
17220;2020-02-20 00:00:00;Vente;94000
17221;2020-01-31 00:00:00;Vente;85000
17222;2020-02-18 00:00:00;Vente;64000
17223;2020-02-07 00:00:00;Vente;345000
17224;2020-02-24 00:00:00;Vente;115000
17225;2020-02-12 00:00:00;Vente;110000
17226;2020-02-14 00:00:00;Vente;180000
17227;2020-02-21 00:00:00;Vente;90000
17228;2020-02-01 00:00:00;Vente;105000
17229;2020-02-03 00:00:00;Vente;67000
17230;2020-02-06 00:00:00;Vente;107000
17231;2020-02-14 00:00:00;Vente;117000
17232;2020-02-18 00:00:00;Vente;45000
17233;2020-02-25 00:00:00;Vente;160000
17234;2020-02-20 00:00:00;Vente;228000
17235;2020-02-17 00:00:00;Vente;128000
17236;2020-02-04 00:00:00;Vente;80000
17237;2020-02-18 00:00:00;Vente;55000
17238;2020-02-21 00:00:00;Vente;182000
17239;2020-02-28 00:00:00;Vente;45000
17240;2020-02-21 00:00:00;Vente;88000
17241;2020-02-28 00:00:00;Vente;97000
17242;2020-02-18 00:00:00;Vente;124000
17243;2020-02-29 00:00:00;Vente;85000
17244;2020-02-17 00:00:00;Vente;227000
17245;2020-01-02 00:00:00;Vente;132000
17246;2020-01-06 00:00:00;Vente;185500
17247;2020-01-08 00:00:00;Vente;187000
17248;2020-01-10 00:00:00;Vente;165000
17249;2020-01-09 00:00:00;Vente;208900
17250;2020-01-08 00:00:00;Vente;158000
17251;2020-01-07 00:00:00;Vente;189000
17252;2020-01-14 00:00:00;Vente;94000
17253;2020-01-13 00:00:00;Vente;247000
17254;2020-01-09 00:00:00;Vente;357500
17255;2020-01-09 00:00:00;Vente;222000
17256;2020-01-03 00:00:00;Vente;172500
17257;2020-01-15 00:00:00;Vente;172000
17258;2020-01-10 00:00:00;Vente;169970
17259;2020-01-06 00:00:00;Vente;189000
17260;2020-01-09 00:00:00;Vente;158906
17261;2020-01-09 00:00:00;Vente;107000
17262;2020-01-16 00:00:00;Vente;172990
17263;2020-01-10 00:00:00;Vente;225000
17264;2020-01-15 00:00:00;Vente;152000
17265;2020-01-03 00:00:00;Vente;142000
17266;2020-01-03 00:00:00;Vente;205000
17267;2020-01-17 00:00:00;Vente;159000
17268;2020-01-20 00:00:00;Vente;85000
17269;2020-01-20 00:00:00;Vente;119500
17270;2020-01-21 00:00:00;Vente;223660
17271;2020-01-14 00:00:00;Vente;168500
17272;2020-01-08 00:00:00;Vente;493600
17273;2020-01-21 00:00:00;Vente;90000
17274;2020-01-22 00:00:00;Vente;70000
17275;2020-01-10 00:00:00;Vente;80000
17276;2020-01-10 00:00:00;Vente;217000
17277;2020-01-23 00:00:00;Vente;200000
17278;2020-01-08 00:00:00;Vente;188596
17279;2020-01-15 00:00:00;Vente;290550
17280;2020-01-15 00:00:00;Vente;131500
17281;2020-01-22 00:00:00;Vente;101000
17282;2020-01-20 00:00:00;Vente;311125
17283;2020-01-15 00:00:00;Vente;112500
17284;2020-01-13 00:00:00;Vente;122000
17285;2020-01-03 00:00:00;Vente;440000
17286;2020-01-10 00:00:00;Vente;250000
17287;2020-01-22 00:00:00;Vente;135000
17288;2020-01-16 00:00:00;Vente;178000
17289;2020-01-06 00:00:00;Vente;225000
17290;2020-01-27 00:00:00;Vente;236000
17291;2020-01-03 00:00:00;Vente;141000
17292;2020-01-29 00:00:00;Vente;116000
17293;2020-01-21 00:00:00;Vente;102225
17294;2020-01-24 00:00:00;Vente;237000
17295;2020-01-27 00:00:00;Vente;334000
17296;2020-01-28 00:00:00;Vente;282000
17297;2020-01-20 00:00:00;Vente;106500
17298;2020-01-30 00:00:00;Vente;148000
17299;2020-01-30 00:00:00;Vente;156370
17300;2020-01-18 00:00:00;Vente;120000
17301;2020-01-29 00:00:00;Vente;95000
17302;2020-01-24 00:00:00;Vente;277000
17303;2020-01-22 00:00:00;Vente;157000
17304;2020-02-03 00:00:00;Vente;230000
17305;2020-01-17 00:00:00;Vente;252900
17306;2020-01-31 00:00:00;Vente;137000
17307;2020-01-16 00:00:00;Vente;157000
17308;2020-01-15 00:00:00;Vente;147000
17309;2020-01-31 00:00:00;Vente;159000
17310;2020-02-03 00:00:00;Vente;200000
17311;2020-01-28 00:00:00;Vente;289000
17312;2020-01-30 00:00:00;Vente;240000
17313;2020-01-30 00:00:00;Vente;290000
17314;2020-01-28 00:00:00;Vente;310000
17315;2020-01-24 00:00:00;Vente;92020
17316;2020-01-31 00:00:00;Vente;190000
17317;2020-01-16 00:00:00;Vente;162000
17318;2020-01-20 00:00:00;Vente;132080
17319;2020-02-03 00:00:00;Vente;128500
17320;2020-01-21 00:00:00;Vente;100225
17321;2020-01-30 00:00:00;Vente;78500
17322;2020-02-04 00:00:00;Vente;315000
17323;2020-01-30 00:00:00;Vente;184530
17324;2020-01-31 00:00:00;Vente;133500
17325;2020-01-30 00:00:00;Vente;253260
17326;2020-01-29 00:00:00;Vente;179000
17327;2020-02-11 00:00:00;Vente;173000
17328;2020-01-30 00:00:00;Vente;152000
17329;2020-02-06 00:00:00;Vente;146330
17330;2020-02-05 00:00:00;Vente;164000
17331;2020-01-28 00:00:00;Vente;173800
17332;2020-01-27 00:00:00;Vente;103000
17333;2020-02-04 00:00:00;Vente;339900
17334;2020-01-22 00:00:00;Vente;114000
17335;2020-02-08 00:00:00;Vente;136500
17336;2020-01-17 00:00:00;Vente;162000
17337;2020-02-11 00:00:00;Vente;267270
17338;2020-01-27 00:00:00;Vente;160000
17339;2020-01-20 00:00:00;Vente;93000
17340;2020-02-12 00:00:00;Vente;127500
17341;2020-02-05 00:00:00;Vente;199990
17342;2020-01-28 00:00:00;Vente;193000
17343;2020-02-07 00:00:00;Vente;145000
17344;2020-02-06 00:00:00;Vente;203000
17345;2020-02-13 00:00:00;Vente;258500
17346;2020-01-23 00:00:00;Vente;153600
17347;2020-01-22 00:00:00;Vente;167800
17348;2020-02-12 00:00:00;Vente;370000
17349;2020-02-13 00:00:00;Vente;238500
17350;2020-01-24 00:00:00;Vente;246500
17351;2020-02-14 00:00:00;Vente;320000
17352;2020-02-13 00:00:00;Vente;264650
17353;2020-02-17 00:00:00;Vente;259000
17354;2020-02-17 00:00:00;Vente;332000
17355;2020-02-13 00:00:00;Vente;145000
17356;2020-02-05 00:00:00;Vente;80000
17357;2020-02-11 00:00:00;Vente;149000
17358;2020-02-13 00:00:00;Vente;110000
17359;2020-01-27 00:00:00;Vente;182000
17360;2020-02-08 00:00:00;Vente;109500
17361;2020-02-17 00:00:00;Vente;147000
17362;2020-02-06 00:00:00;Vente;199000
17363;2020-02-14 00:00:00;Vente;208000
17364;2020-02-17 00:00:00;Vente;205000
17365;2020-02-06 00:00:00;Vente;99000
17366;2020-02-13 00:00:00;Vente;285000
17367;2020-02-17 00:00:00;Vente;211000
17368;2020-02-13 00:00:00;Vente;165800
17369;2020-02-17 00:00:00;Vente;305000
17370;2020-02-05 00:00:00;Vente;110000
17371;2020-02-18 00:00:00;Vente;212000
17372;2020-01-27 00:00:00;Vente;288000
17373;2020-02-05 00:00:00;Vente;259100
17374;2020-02-14 00:00:00;Vente;236500
17375;2020-02-20 00:00:00;Vente;195000
17376;2020-02-01 00:00:00;Vente;89000
17377;2020-02-21 00:00:00;Vente;87000
17378;2020-01-27 00:00:00;Vente;134900
17379;2020-02-07 00:00:00;Vente;110000
17380;2020-02-24 00:00:00;Vente;184000
17381;2020-02-14 00:00:00;Vente;320530
17382;2020-02-05 00:00:00;Vente;195000
17383;2020-01-31 00:00:00;Vente;300000
17384;2020-01-31 00:00:00;Vente;103500
17385;2020-02-14 00:00:00;Vente;102000
17386;2020-01-31 00:00:00;Vente;115000
17387;2020-02-19 00:00:00;Vente;170000
17388;2020-02-21 00:00:00;Vente;280000
17389;2020-02-21 00:00:00;Vente;125000
17390;2020-02-21 00:00:00;Vente;136000
17391;2020-02-11 00:00:00;Vente;151900
17392;2020-02-14 00:00:00;Vente;219650
17393;2020-02-14 00:00:00;Vente;171360
17394;2020-02-19 00:00:00;Vente;226825
17395;2020-02-20 00:00:00;Vente;141000
17396;2020-02-17 00:00:00;Vente;237550
17397;2020-02-27 00:00:00;Vente;235000
17398;2020-01-31 00:00:00;Vente;128000
17399;2020-02-18 00:00:00;Vente;178755
17400;2020-02-07 00:00:00;Vente;120000
17401;2020-02-07 00:00:00;Vente;327000
17402;2020-02-17 00:00:00;Vente;255000
17403;2020-02-07 00:00:00;Vente;83000
17404;2020-02-18 00:00:00;Vente;107000
17405;2020-02-24 00:00:00;Vente;175000
17406;2020-02-06 00:00:00;Vente;88000
17407;2020-01-31 00:00:00;Vente;153000
17408;2020-02-07 00:00:00;Vente;125000
17409;2020-02-14 00:00:00;Vente;275000
17410;2020-02-27 00:00:00;Vente;104000
17411;2020-02-27 00:00:00;Vente;252000
17412;2020-02-27 00:00:00;Vente;163341,86
17413;2020-02-18 00:00:00;Vente;236563
17414;2020-02-21 00:00:00;Vente;219000
17415;2020-02-28 00:00:00;Vente;275000
17416;2020-02-27 00:00:00;Vente;286000
17417;2020-02-11 00:00:00;Vente;317900
17418;2020-02-28 00:00:00;Vente;179420
17419;2020-02-24 00:00:00;Vente;205000
17420;2020-02-27 00:00:00;Vente;136065
17421;2020-02-28 00:00:00;Vente;215000
17422;2020-02-25 00:00:00;Vente;224000
17423;2020-02-26 00:00:00;Vente;210000
17424;2020-02-18 00:00:00;Vente;174000
17425;2020-02-28 00:00:00;Vente;190000
17426;2020-02-25 00:00:00;Vente;172000
17427;2020-02-21 00:00:00;Vente;142000
17428;2020-02-17 00:00:00;Vente;349000
17429;2020-02-14 00:00:00;Vente;143000
17430;2020-02-20 00:00:00;Vente;244000
17431;2020-03-05 00:00:00;Vente;147800
17432;2020-02-27 00:00:00;Vente;97000
17433;2020-02-27 00:00:00;Vente;165000
17434;2020-02-21 00:00:00;Vente;85000
17435;2020-03-04 00:00:00;Vente;205000
17436;2020-02-25 00:00:00;Vente;175000
17437;2020-02-28 00:00:00;Vente;202000
17438;2020-02-21 00:00:00;Vente;158500
17439;2020-02-25 00:00:00;Vente;113000
17440;2020-02-27 00:00:00;Vente;129950
17441;2020-02-24 00:00:00;Vente;235000
17442;2020-02-24 00:00:00;Vente;173000
17443;2020-03-06 00:00:00;Vente;208000
17444;2020-03-06 00:00:00;Vente;225000
17445;2020-03-09 00:00:00;Vente;229090
17446;2020-03-05 00:00:00;Vente;154750
17447;2020-02-21 00:00:00;Vente;150000
17448;2020-03-09 00:00:00;Vente;132200
17449;2020-03-06 00:00:00;Vente;177000
17450;2020-02-28 00:00:00;Vente;259000
17451;2020-02-17 00:00:00;Vente;362000
17452;2020-03-11 00:00:00;Vente;153600
17453;2020-02-21 00:00:00;Vente;260430
17454;2020-02-26 00:00:00;Vente;78000
17455;2020-03-04 00:00:00;Vente;189000
17456;2020-03-10 00:00:00;Vente;284000
17457;2020-03-10 00:00:00;Vente;390000
17458;2020-03-10 00:00:00;Vente;188500
17459;2020-03-02 00:00:00;Vente;247200
17460;2020-03-02 00:00:00;Vente;212000
17461;2020-02-27 00:00:00;Vente;342000
17462;2020-03-05 00:00:00;Vente;230000
17463;2020-03-06 00:00:00;Vente;250000
17464;2020-02-10 00:00:00;Vente;212000
17465;2020-03-10 00:00:00;Vente;297000
17466;2020-02-28 00:00:00;Vente;194000
17467;2020-03-12 00:00:00;Vente;235000
17468;2020-03-06 00:00:00;Vente;148300
17469;2020-03-11 00:00:00;Vente;105000
17470;2020-03-03 00:00:00;Vente;415000
17471;2020-02-27 00:00:00;Vente;305000
17472;2020-03-02 00:00:00;Vente;197600
17473;2020-03-02 00:00:00;Vente;146500
17474;2020-03-12 00:00:00;Vente;155000
17475;2020-02-17 00:00:00;Vente;153660
17476;2020-03-16 00:00:00;Vente;160000
17477;2020-03-16 00:00:00;Vente;238000
17478;2020-03-12 00:00:00;Vente;248000
17479;2020-02-26 00:00:00;Vente;229900
17480;2020-03-12 00:00:00;Vente;172500
17481;2020-03-16 00:00:00;Vente;125000
17482;2020-03-04 00:00:00;Vente;90000
17483;2020-03-09 00:00:00;Vente;329150
17484;2020-03-11 00:00:00;Vente;182000
17485;2020-02-21 00:00:00;Vente;255000
17486;2020-03-16 00:00:00;Vente;155000
17487;2020-03-04 00:00:00;Vente;86000
17488;2020-03-05 00:00:00;Vente;237000
17489;2020-03-10 00:00:00;Vente;79000
17490;2020-03-12 00:00:00;Vente;180000
17491;2020-03-18 00:00:00;Vente;268000
17492;2020-03-06 00:00:00;Vente;249000
17493;2020-03-18 00:00:00;Vente;97000
17494;2020-03-09 00:00:00;Vente;394000
17495;2020-03-03 00:00:00;Vente;156000
17496;2020-03-02 00:00:00;Vente;216000
17497;2020-03-16 00:00:00;Vente;282000
17498;2020-03-13 00:00:00;Vente;196250
17499;2020-03-03 00:00:00;Vente;164500
17500;2020-03-02 00:00:00;Vente;208905
17501;2020-03-04 00:00:00;Vente;260000
17502;2020-03-06 00:00:00;Vente;165000
17503;2020-03-02 00:00:00;Vente;157000
17504;2020-03-17 00:00:00;Vente;132000
17505;2020-03-13 00:00:00;Vente;145000
17506;2020-03-16 00:00:00;Vente;390400
17507;2020-03-09 00:00:00;Vente;190000
17508;2020-03-31 00:00:00;Vente;273000
17509;2020-03-20 00:00:00;Vente;399000
17510;2020-03-18 00:00:00;Vente;87000
17511;2020-03-17 00:00:00;Vente;200000
17512;2020-03-17 00:00:00;Vente;176000
17513;2020-03-30 00:00:00;Vente;230000
17514;2020-03-13 00:00:00;Vente;194000
17515;2020-03-11 00:00:00;Vente;117000
17516;2020-03-13 00:00:00;Vente;124007
17517;2020-03-16 00:00:00;Vente;122000
17518;2020-03-16 00:00:00;Vente;230000
17519;2020-03-05 00:00:00;Vente;148000
17520;2020-03-04 00:00:00;Vente;100000
17521;2020-03-20 00:00:00;Vente;70000
17522;2020-04-08 00:00:00;Vente;221000
17523;2020-04-14 00:00:00;Vente;320000
17524;2020-04-02 00:00:00;Vente;164500
17525;2020-03-17 00:00:00;Vente;200320
17526;2020-03-17 00:00:00;Vente;164000
17527;2020-03-27 00:00:00;Vente;213000
17528;2020-04-03 00:00:00;Vente;209000
17529;2020-03-30 00:00:00;Vente;116480
17530;2020-04-03 00:00:00;Vente;180000
17531;2020-04-10 00:00:00;Vente;277300
17532;2020-04-17 00:00:00;Vente;279000
17533;2020-04-15 00:00:00;Vente;173000
17534;2020-04-17 00:00:00;Vente;189500
17535;2020-03-05 00:00:00;Vente;270400
17536;2020-04-15 00:00:00;Vente;192000
17537;2020-04-10 00:00:00;Vente;235000
17538;2020-04-06 00:00:00;Vente;340000
17539;2020-04-24 00:00:00;Vente;128200
17540;2020-04-24 00:00:00;Vente;342000
17541;2020-04-29 00:00:00;Vente;190000
17542;2020-04-30 00:00:00;Vente;148000
17543;2020-04-30 00:00:00;Vente;130000
17544;2020-04-28 00:00:00;Vente;251000
17545;2020-04-28 00:00:00;Vente;148000
17546;2020-04-24 00:00:00;Vente;43401
17547;2020-04-29 00:00:00;Vente;196060
17548;2020-04-30 00:00:00;Vente;137000
17549;2020-05-11 00:00:00;Vente;139900
17550;2020-05-05 00:00:00;Vente;239000
17551;2020-05-12 00:00:00;Vente;115000
17552;2020-05-12 00:00:00;Vente;276000
17553;2020-05-15 00:00:00;Vente;140000
17554;2020-04-24 00:00:00;Vente;134000
17555;2020-05-15 00:00:00;Vente;153000
17556;2020-05-13 00:00:00;Vente;162000
17557;2020-04-17 00:00:00;Vente;146000
17558;2020-05-13 00:00:00;Vente;280000
17559;2020-05-15 00:00:00;Vente;243000
17560;2020-05-14 00:00:00;Vente;149000
17561;2020-04-30 00:00:00;Vente;184000
17562;2020-05-14 00:00:00;Vente;50000
17563;2020-05-14 00:00:00;Vente;259750
17564;2020-05-14 00:00:00;Vente;265000
17565;2020-05-13 00:00:00;Vente;154000
17566;2020-05-12 00:00:00;Vente;194000
17567;2020-05-11 00:00:00;Vente;249000
17568;2020-05-13 00:00:00;Vente;138000
17569;2020-05-15 00:00:00;Vente;213000
17570;2020-05-13 00:00:00;Vente;134715
17571;2020-05-12 00:00:00;Vente;207500
17572;2020-05-12 00:00:00;Vente;163000
17573;2020-04-23 00:00:00;Vente;65000
17574;2020-05-18 00:00:00;Vente;283000
17575;2020-04-14 00:00:00;Vente;181000
17576;2020-05-12 00:00:00;Vente;137500
17577;2020-05-19 00:00:00;Vente;157000
17578;2020-04-22 00:00:00;Vente;156716
17579;2020-05-22 00:00:00;Vente;211000
17580;2020-04-30 00:00:00;Vente;107400
17581;2020-05-22 00:00:00;Vente;216000
17582;2020-05-22 00:00:00;Vente;292700
17583;2020-05-22 00:00:00;Vente;189000
17584;2020-05-20 00:00:00;Vente;144000
17585;2020-05-18 00:00:00;Vente;139000
17586;2020-05-22 00:00:00;Vente;358000
17587;2020-05-15 00:00:00;Vente;241300
17588;2020-05-13 00:00:00;Vente;123500
17589;2020-05-25 00:00:00;Vente;182000
17590;2020-05-15 00:00:00;Vente;252000
17591;2020-05-19 00:00:00;Vente;167000
17592;2020-05-19 00:00:00;Vente;236000
17593;2020-05-14 00:00:00;Vente;145350
17594;2020-05-19 00:00:00;Vente;194470
17595;2020-05-07 00:00:00;Vente;226000
17596;2020-05-26 00:00:00;Vente;106000
17597;2020-04-28 00:00:00;Vente;67500
17598;2020-05-12 00:00:00;Vente;223000
17599;2020-04-28 00:00:00;Vente;90000
17600;2020-05-25 00:00:00;Vente;218000
17601;2020-05-26 00:00:00;Vente;105500
17602;2020-05-26 00:00:00;Vente;196000
17603;2020-05-20 00:00:00;Vente;185000
17604;2020-05-12 00:00:00;Vente;238250
17605;2020-05-18 00:00:00;Vente;164000
17606;2020-05-22 00:00:00;Vente;305000
17607;2020-05-13 00:00:00;Vente;172000
17608;2020-05-19 00:00:00;Vente;138000
17609;2020-05-26 00:00:00;Vente;141500
17610;2020-05-18 00:00:00;Vente;257000
17611;2020-05-19 00:00:00;Vente;229000
17612;2020-05-20 00:00:00;Vente;328000
17613;2020-05-30 00:00:00;Vente;322000
17614;2020-06-02 00:00:00;Vente;167400
17615;2020-05-29 00:00:00;Vente;218940
17616;2020-05-20 00:00:00;Vente;131357
17617;2020-05-25 00:00:00;Vente;177471
17618;2020-05-15 00:00:00;Vente;196000
17619;2020-05-27 00:00:00;Vente;137500
17620;2020-05-19 00:00:00;Vente;90000
17621;2020-05-22 00:00:00;Vente;205000
17622;2020-05-18 00:00:00;Vente;90000
17623;2020-05-27 00:00:00;Vente;219000
17624;2020-05-22 00:00:00;Vente;85000
17625;2020-05-14 00:00:00;Vente;206000
17626;2020-05-15 00:00:00;Vente;155790
17627;2020-05-26 00:00:00;Vente;117000
17628;2020-05-12 00:00:00;Vente;188000
17629;2020-05-30 00:00:00;Vente;174000
17630;2020-05-29 00:00:00;Vente;102000
17631;2020-05-27 00:00:00;Vente;92500
17632;2020-05-27 00:00:00;Vente;112700
17633;2020-05-22 00:00:00;Vente;261000
17634;2020-05-29 00:00:00;Vente;189000
17635;2020-05-28 00:00:00;Vente;110000
17636;2020-05-12 00:00:00;Vente;232000
17637;2020-06-02 00:00:00;Vente;375000
17638;2020-06-02 00:00:00;Vente;159000
17639;2020-05-26 00:00:00;Vente;194000
17640;2020-05-29 00:00:00;Vente;405000
17641;2020-05-12 00:00:00;Vente;360000
17642;2020-05-18 00:00:00;Vente;230000
17643;2020-05-22 00:00:00;Vente;405000
17644;2020-06-04 00:00:00;Vente;158654
17645;2020-05-15 00:00:00;Vente;186631
17646;2020-05-14 00:00:00;Vente;258500
17647;2020-05-14 00:00:00;Vente;251000
17648;2020-05-18 00:00:00;Vente;155000
17649;2020-05-18 00:00:00;Vente;231000
17650;2020-05-22 00:00:00;Vente;150000
17651;2020-05-25 00:00:00;Vente;141000
17652;2020-06-02 00:00:00;Vente;233000
17653;2020-05-28 00:00:00;Vente;92500
17654;2020-06-05 00:00:00;Vente;179000
17655;2020-06-02 00:00:00;Vente;177000
17656;2020-05-28 00:00:00;Vente;310000
17657;2020-06-08 00:00:00;Vente;246500
17658;2020-06-04 00:00:00;Vente;116000
17659;2020-06-05 00:00:00;Vente;202000
17660;2020-05-29 00:00:00;Vente;215000
17661;2020-06-06 00:00:00;Vente;186500
17662;2020-05-14 00:00:00;Vente;162000
17663;2020-06-05 00:00:00;Vente;182000
17664;2020-06-08 00:00:00;Vente;155000
17665;2020-05-20 00:00:00;Vente;106000
17666;2020-05-20 00:00:00;Vente;355500
17667;2020-05-23 00:00:00;Vente;245000
17668;2020-06-08 00:00:00;Vente;112000
17669;2020-05-22 00:00:00;Vente;296000
17670;2020-05-27 00:00:00;Vente;190000
17671;2020-05-18 00:00:00;Vente;162100
17672;2020-05-20 00:00:00;Vente;285000
17673;2020-05-22 00:00:00;Vente;160000
17674;2020-06-04 00:00:00;Vente;194000
17675;2020-05-27 00:00:00;Vente;216619
17676;2020-06-11 00:00:00;Vente;170000
17677;2020-06-02 00:00:00;Vente;199000
17678;2020-06-08 00:00:00;Vente;278000
17679;2020-06-04 00:00:00;Vente;72000
17680;2020-06-10 00:00:00;Vente;130000
17681;2020-06-09 00:00:00;Vente;250000
17682;2020-05-27 00:00:00;Vente;179000
17683;2020-06-05 00:00:00;Vente;180500
17684;2020-06-05 00:00:00;Vente;140000
17685;2020-05-29 00:00:00;Vente;109000
17686;2020-06-02 00:00:00;Vente;250000
17687;2020-05-29 00:00:00;Vente;191000
17688;2020-05-29 00:00:00;Vente;178000
17689;2020-05-29 00:00:00;Vente;189000
17690;2020-05-29 00:00:00;Vente;149900
17691;2020-05-28 00:00:00;Vente;144000
17692;2020-06-10 00:00:00;Vente;145000
17693;2020-06-11 00:00:00;Vente;172000
17694;2020-06-15 00:00:00;Vente;58000
17695;2020-05-20 00:00:00;Vente;274000
17696;2020-05-29 00:00:00;Vente;143000
17697;2020-06-15 00:00:00;Vente;137000
17698;2020-06-10 00:00:00;Vente;130000
17699;2020-06-11 00:00:00;Vente;170000
17700;2020-05-28 00:00:00;Vente;163000
17701;2020-05-29 00:00:00;Vente;225000
17702;2020-06-16 00:00:00;Vente;314000
17703;2020-05-28 00:00:00;Vente;144000
17704;2020-06-17 00:00:00;Vente;253000
17705;2020-06-01 00:00:00;Vente;114961
17706;2020-06-02 00:00:00;Vente;230000
17707;2020-05-28 00:00:00;Vente;132500
17708;2020-06-17 00:00:00;Vente;122000
17709;2020-05-29 00:00:00;Vente;310000
17710;2020-06-03 00:00:00;Vente;316000
17711;2020-06-12 00:00:00;Vente;145000
17712;2020-05-29 00:00:00;Vente;334000
17713;2020-06-01 00:00:00;Vente;207000
17714;2020-06-10 00:00:00;Vente;188000
17715;2020-05-29 00:00:00;Vente;154000
17716;2020-06-18 00:00:00;Vente;220000
17717;2020-05-27 00:00:00;Vente;160000
17718;2020-06-02 00:00:00;Vente;193000
17719;2020-06-04 00:00:00;Vente;146000
17720;2020-06-20 00:00:00;Vente;149000
17721;2020-06-01 00:00:00;Vente;153000
17722;2020-05-26 00:00:00;Vente;235000
17723;2020-05-29 00:00:00;Vente;260000
17724;2020-06-17 00:00:00;Vente;176500
17725;2020-05-29 00:00:00;Vente;220000
17726;2020-06-10 00:00:00;Vente;199000
17727;2020-05-27 00:00:00;Vente;257000
17728;2020-06-23 00:00:00;Vente;177600
17729;2020-06-02 00:00:00;Vente;260000
17730;2020-06-09 00:00:00;Vente;255000
17731;2020-06-19 00:00:00;Vente;216000
17732;2020-06-09 00:00:00;Vente;138100
17733;2020-06-04 00:00:00;Vente;105000
17734;2020-06-22 00:00:00;Vente;174000
17735;2020-06-04 00:00:00;Vente;238000
17736;2020-06-12 00:00:00;Vente;227000
17737;2020-05-15 00:00:00;Vente;456500
17738;2020-06-05 00:00:00;Vente;155900
17739;2020-06-24 00:00:00;Vente;115000
17740;2020-06-23 00:00:00;Vente;101000
17741;2020-06-24 00:00:00;Vente;350000
17742;2020-05-25 00:00:00;Vente;201000
17743;2020-06-11 00:00:00;Vente;130000
17744;2020-06-08 00:00:00;Vente;236000
17745;2020-06-11 00:00:00;Vente;214000
17746;2020-06-26 00:00:00;Vente;133476
17747;2020-06-02 00:00:00;Vente;225000
