cadastre_id;code_type_voie;code_voie;code_id_commune;prefixe_section;section;numero_plan;nature_culture;nature_culture_speciale;surface_terrain
28589;0;994;3134;;AM;620;;;
28590;0;305;3140;;AC;243;;;
28591;2;67;3149;;AO;332;;;
28592;0;1895;3134;;AB;690;;;
28593;1;510;3150;;AB;1;;;
28594;0;356;3134;;AR;410;;;
28595;0;905;3134;;AH;186;;;
28596;0;180;3140;;AE;158;;;
28597;0;450;3133;;AD;481;;;
28598;0;540;3146;;BH;452;;;
28599;0;220;3149;;AM;290;;;
28600;12;670;3140;;AD;744;;;
28601;0;630;3140;;AB;253;;;
28602;6;275;3146;;BH;467;;;
28603;18;A770;3139;;BV;297;;;
28604;0;850;3145;;AO;566;;;
28605;2;795;3142;;AH;574;;;
28606;0;380;3141;;BM;109;;;
28607;0;1515;3134;;AO;676;;;
28608;0;110;3139;;AZ;425;;;
28609;0;600;3150;;AM;205;;;
28610;0;785;3150;;AB;1164;;;
28611;2;1761;3134;;AM;609;;;
28612;0;590;3141;;BK;331;;;
28613;0;905;3134;;AH;186;;;
28614;0;1060;3139;;BC;566;;;
28615;1;1140;3149;;AI;137;;;
28616;0;895;3135;;AC;172;;;
28617;0;450;3133;;AD;481;;;
28618;1;750;3144;;AI;1001;;;
28619;2;1761;3134;;AM;609;;;
28620;18;A697;3136;;AK;658;;;
28621;1;790;3133;;AL;180;;;
28622;2;11;3148;;AE;5;;;
28623;0;1075;3143;;AR;72;;;
28624;0;545;3141;;BM;153;;;
28625;0;430;3140;;AD;635;;;
28626;0;1830;3134;;AO;617;;;
28627;0;920;3141;;BC;11;;;
28628;0;10;3137;;AC;564;;;
28629;0;140;3143;;AE;393;;;
28630;1;810;3149;;AB;12;;;
28631;1;810;3149;;AB;12;;;
28632;0;1626;3134;;AO;203;;;
28633;0;458;3141;;BK;442;;;
28634;0;200;3140;;AB;469;;;
28635;0;220;3150;;AB;451;;;
28636;0;1165;3149;;AL;115;;;
28637;0;660;3140;;AD;607;;;
28638;0;690;3143;;AR;203;;;
28639;0;1368;3143;;AE;1155;;;
28640;0;30;3148;;AB;111;;;
28641;0;305;3136;;AB;337;;;
28642;65;1070;3135;;AK;379;;;
28643;0;514;3136;;AM;648;;;
28644;0;600;3134;;AO;674;;;
28645;0;545;3141;;BM;69;;;
28646;1;402;3136;;AH;646;;;
28647;15;620;3140;;AD;412;;;
28648;1;770;3142;;AD;297;;;
28649;0;740;3145;;AL;524;;;
28650;1;900;3133;;AK;90;;;
28651;0;850;3145;;AO;61;;;
28652;9;172;3137;;AC;570;;;
28653;1;1140;3149;;AI;443;;;
28654;0;117;3136;;AN;550;;;
28655;2;99;3151;;AI;32;;;
28656;0;802;3139;;BV;118;;;
28657;1;1350;3133;;AS;161;;;
28658;65;430;3136;;AD;170;;;
28659;0;965;3149;;AM;249;;;
28660;1;660;3133;;AN;108;;;
28661;0;600;3151;;AD;120;;;
28662;1;380;3133;;AE;399;;;
28663;0;630;3140;;AB;253;;;
28664;0;500;3136;;AP;601;;;
28665;1;280;3142;;AD;10;;;
28666;0;802;3139;;BV;118;;;
28667;0;190;3147;;AE;166;;;
28668;0;112;3136;;AB;574;;;
28669;0;790;3139;;BW;651;;;
28670;0;553;3150;;AE;762;;;
28671;0;330;3149;;AB;145;;;
28672;35;562;3145;;AD;397;;;
28673;12;134;3134;;AM;496;;;
28674;0;650;3140;;AB;207;;;
28675;45;275;3139;;BN;16;;;
28676;0;760;3139;;BC;828;;;
28677;0;790;3143;;AR;72;;;
28678;0;450;3133;;AD;481;;;
28679;1;1040;3143;;AP;437;;;
28680;0;220;3136;;AH;641;;;
28681;0;90;3140;;AD;314;;;
28682;0;305;3136;;AB;337;;;
28683;0;180;3140;;AE;263;;;
28684;0;620;3149;;AB;126;;;
28685;1;810;3149;;AB;329;;;
28686;2;31;3148;;AD;108;;;
28687;0;690;3149;;AB;126;;;
28688;6;275;3146;;BA;748;;;
28689;0;790;3143;;AR;72;;;
28690;0;170;3150;;AB;933;;;
28691;0;970;3143;;AL;479;;;
28692;0;900;3134;;AH;454;;;
28693;0;270;3143;;AK;272;;;
28694;0;450;3150;;AM;419;;;
28695;0;360;3139;;AZ;361;;;
28696;15;1095;3143;;AR;26;;;
28697;0;117;3136;;AN;550;;;
28698;0;1690;3134;;AB;67;;;
28699;3;829;3134;;AO;589;;;
28700;2;448;3134;;AL;438;;;
28701;0;458;3141;;BK;442;;;
28702;0;140;3143;;AE;975;;;
28703;0;380;3140;;AC;399;;;
28704;0;870;3133;;AT;16;;;
28705;0;1740;3133;;AB;688;;;
28706;0;60;3140;;AB;565;;;
28707;0;140;3135;;AE;461;;;
28708;1;284;3141;;BK;438;;;
28709;0;580;3145;;AK;763;;;
28710;1;148;3148;;AD;2;;;
28711;3;829;3134;;AO;589;;;
28712;0;290;3133;;AB;93;;;
28713;0;212;3139;;BK;58;;;
28714;0;545;3141;;BD;10;;;
28715;0;612;3141;;BE;1032;;;
28716;0;458;3141;;BK;442;;;
28717;0;673;3150;;AL;470;;;
28718;0;508;3146;;BK;684;;;
28719;0;670;3141;;BL;318;;;
28720;12;90;3143;;AD;1261;;;
28721;2;516;3139;;BN;17;;;
28722;0;1290;3141;;BB;403;;;
28723;0;1090;3141;;BB;450;;;
28724;2;394;3144;;AD;756;;;
28725;0;118;3136;;AB;573;;;
28726;0;320;3143;;AP;454;;;
28727;0;560;3135;;AP;685;;;
28728;0;100;3143;;AC;1066;;;
28729;2;1761;3134;;AM;609;;;
28730;2;34;3148;;AB;175;;;
28731;1;150;3140;;AC;400;;;
28732;0;1405;3143;;AC;1018;;;
28733;5;110;3145;;AD;673;;;
28734;0;318;3136;;AN;865;;;
28735;0;650;3133;;AB;621;;;
28736;0;430;3140;;AE;208;;;
28737;0;861;3139;;BX;673;;;
28738;15;750;3142;;AH;685;;;
28739;0;350;3140;;AB;174;;;
28740;0;320;3143;;AP;454;;;
28741;0;600;3151;;AE;133;;;
28742;1;625;3143;;AD;1198;;;
28743;1;280;3142;;AC;737;;;
28744;18;A770;3139;;BV;297;;;
28745;0;560;3135;;AP;685;;;
28746;0;336;3136;;AH;296;;;
28747;0;370;3135;;AO;76;;;
28748;0;70;3140;;AC;88;;;
28749;0;220;3150;;AB;725;;;
28750;1;770;3142;;AD;297;;;
28751;15;490;3136;;AR;163;;;
28752;1;900;3133;;AL;75;;;
28753;15;750;3142;;AH;685;;;
28754;65;430;3136;;AD;153;;;
28755;0;1050;3135;;AE;575;;;
28756;12;20;3142;;AH;498;;;
28757;5;1360;3133;;AL;121;;;
28758;0;740;3142;;AH;777;;;
28759;2;58;3151;;AC;58;;;
28760;0;290;3133;;AB;80;;;
28761;1;1180;3143;;AR;53;;;
28762;0;120;3140;;AB;550;;;
28763;1;462;3136;;AR;915;;;
28764;18;A126;3137;;AH;681;;;
28765;0;785;3150;;AB;1164;;;
28766;9;172;3137;;AC;570;;;
28767;0;500;3150;;AB;924;;;
28768;0;670;3141;;BL;318;;;
28769;10;217;3136;;AR;885;;;
28770;0;512;3142;;AE;198;;;
28771;0;70;3134;;AO;67;;;
28772;1;1260;3133;;AL;125;;;
28773;0;1060;3133;;AB;173;;;
28774;2;380;3142;;AC;738;;;
28775;18;A091;3136;;AH;464;;;
28776;0;508;3146;;BK;684;;;
28777;0;80;3147;;AC;155;;;
28778;1;402;3136;;AH;646;;;
28779;0;694;3136;;AR;886;;;
28780;0;540;3146;;BH;392;;;
28781;0;700;3142;;AB;219;;;
28782;0;468;3150;;AK;1222;;;
28783;0;378;3136;;AB;337;;;
28784;0;560;3139;;BA;399;;;
28785;12;932;3139;;BI;521;;;
28786;2;641;3144;;AI;950;;;
28787;2;151;3139;;BW;180;;;
28788;0;1740;3133;;AB;422;;;
28789;12;93;3134;;AN;620;;;
28790;0;320;3143;;AP;454;;;
28791;1;284;3141;;BK;445;;;
28792;12;1125;3145;;AD;1021;;;
28793;0;220;3136;;AH;641;;;
28794;0;89;3137;;AD;626;;;
28795;1;462;3136;;AM;1215;;;
28796;12;565;3138;;A;337;;;
28797;0;1075;3143;;AR;409;;;
28798;0;500;3150;;AB;12;;;
28799;2;151;3139;;BW;180;;;
28800;1;1180;3143;;AR;53;;;
28801;2;1761;3134;;AM;608;;;
28802;0;363;3136;;AN;785;;;
28803;0;246;3139;;BX;292;;;
28804;0;177;3134;;AI;424;;;
28805;12;1125;3145;;AD;1021;;;
28806;15;750;3142;;AE;707;;;
28807;0;600;3151;;AE;10;;;
28808;15;460;3142;;AI;325;;;
28809;3;829;3134;;AO;589;;;
28810;1;660;3133;;AR;167;;;
28811;0;450;3133;;AD;481;;;
28812;2;453;3134;;AO;316;;;
28813;1;170;3142;;AD;268;;;
28814;9;195;3150;;AB;1095;;;
28815;0;200;3140;;AB;209;;;
28816;1;235;3147;;AL;1237;;;
28817;1;980;3149;;AC;283;;;
28818;0;566;3146;;BL;617;;;
28819;0;540;3145;;AO;406;;;
28820;61;398;3143;;AS;622;;;
28821;0;450;3133;;AD;481;;;
28822;0;10;3143;;AL;774;;;
28823;2;175;3137;;AH;575;;;
28824;2;795;3142;;AH;574;;;
28825;51;294;3136;;AH;253;;;
28826;0;336;3136;;AL;1234;;;
28827;0;545;3141;;BM;43;;;
28828;0;450;3133;;AE;237;;;
28829;0;540;3141;;BD;518;;;
28830;0;880;3134;;AI;72;;;
28831;0;450;3137;;AH;154;;;
28832;0;140;3135;;AE;461;;;
28833;0;1140;3143;;AE;393;;;
28834;0;220;3136;;AH;641;;;
28835;0;965;3149;;AM;399;;;
28836;1;640;3133;;AD;481;;;
28837;0;280;3135;;AH;451;;;
28838;1;505;3143;;AP;622;;;
28839;1;462;3136;;AB;573;;;
28840;0;60;3140;;AB;164;;;
28841;0;190;3146;;BA;382;;;
28842;1;462;3136;;AR;532;;;
28843;9;1694;3134;;AO;412;;;
28844;1;462;3136;;AM;1215;;;
28845;0;630;3140;;AB;253;;;
28846;0;490;3137;;AI;965;;;
28847;0;127;3136;;AK;816;;;
28848;0;1140;3141;;BM;167;;;
28849;0;710;3150;;AE;755;;;
28850;12;335;3136;;AD;991;;;
28851;0;363;3136;;AM;526;;;
28852;1;1140;3149;;AI;132;;;
28853;0;740;3152;;AE;30;;;
28854;1;625;3143;;AD;317;;;
28855;1;1140;3149;;AI;132;;;
28856;18;A770;3139;;BV;297;;;
28857;0;1110;3143;;AS;321;;;
28858;0;560;3142;;AI;618;;;
28859;0;785;3150;;AB;1164;;;
28860;1;110;3135;;AI;191;;;
28861;0;117;3136;;AN;550;;;
28862;0;140;3147;;AL;121;;;
28863;12;932;3139;;BI;521;;;
28864;15;865;3144;;AI;152;;;
28865;0;170;3136;;AD;18;;;
28866;1;380;3133;;AC;210;;;
28867;1;330;3144;;AI;926;;;
28868;65;430;3136;;AD;170;;;
28869;0;100;3143;;AC;1066;;;
28870;0;1140;3141;;BM;167;;;
28871;0;1570;3135;;AI;19;;;
28872;0;378;3136;;AB;337;;;
28873;0;70;3140;;AC;274;;;
28874;0;940;3145;;AK;630;;;
28875;0;710;3150;;AE;755;;;
28876;0;1010;3142;;AH;743;;;
28877;2;87;3137;;AH;575;;;
28878;65;1070;3135;;AO;215;;;
28879;0;694;3136;;AR;886;;;
28880;9;1694;3134;;AO;674;;;
28881;0;375;3136;;AN;550;;;
28882;65;580;3139;;BI;184;;;
28883;0;760;3139;;BC;4;;;
28884;0;70;3134;;AO;635;;;
28885;12;670;3136;;AP;1039;;;
28886;12;93;3134;;AN;619;;;
28887;1;160;3136;;AD;800;;;
28888;0;1130;3145;;AK;69;;;
28889;0;711;3136;;AH;624;;;
28890;0;861;3139;;BX;673;;;
28891;0;220;3137;;AD;88;;;
28892;0;710;3136;;AR;886;;;
28893;1;160;3136;;AD;800;;;
28894;0;1860;3135;;AH;9;;;
28895;0;450;3133;;AD;481;;;
28896;0;340;3139;;BA;317;;;
28897;0;547;3136;;AI;440;;;
28898;0;1860;3135;;AH;9;;;
28899;0;1050;3135;;AE;575;;;
28900;2;1176;3135;;AP;797;;;
28901;0;810;3133;;AS;93;;;
28902;0;1570;3135;;AI;19;;;
28903;0;103;3148;;AB;111;;;
28904;6;275;3146;;BA;688;;;
28905;0;500;3150;;AB;924;;;
28906;1;750;3133;;AB;77;;;
28907;0;543;3142;;AE;1085;;;
28908;1;150;3140;;AC;21;;;
28909;15;490;3136;;AH;641;;;
28910;0;905;3134;;AH;168;;;
28911;0;780;3143;;AE;218;;;
28912;0;468;3150;;AK;1222;;;
28913;1;1350;3133;;AS;161;;;
28914;1;360;3144;;AI;80;;;
28915;15;900;3153;;AD;248;;;
28916;1;460;3154;;BK;159;;;
28917;1;1800;3153;;AK;17;;;
28918;0;4560;3155;;AS;12;;;
28919;0;100;3155;;BI;201;;;
28920;1;14;3153;;AN;1046;;;
28921;2;10;3153;;AL;649;;;
28922;0;1830;3155;;BT;388;;;
28923;2;652;3156;;AN;592;;;
28924;9;844;3154;;BS;487;;;
28925;1;750;3157;;AE;304;;;
28926;24;151;3158;;AE;1013;;;
28927;0;1750;3155;;BC;229;;;
28928;2;318;3156;;AR;343;;;
28929;1;51;3156;;AS;442;;;
28930;12;953;3159;;AH;961;;;
28931;24;151;3158;;AD;738;;;
28932;24;625;3154;;BK;282;;;
28933;1;407;3159;;AW;662;;;
28934;0;54;3156;;AS;451;;;
28935;15;490;3153;;AN;1051;;;
28936;0;280;3157;;AB;390;;;
28937;15;490;3153;;AN;1062;;;
28938;0;557;3156;;AO;824;;;
28939;9;1598;3153;;AB;1048;;;
28940;1;3400;3155;;BI;236;;;
28941;0;180;3154;;AY;281;;;
28942;0;1990;3153;;AK;96;;;
28943;0;610;3157;;AE;469;;;
28944;0;2560;3155;;BW;32;;;
28945;0;50;3156;;AO;680;;;
28946;0;3730;3155;;BS;1031;;;
28947;1;427;3159;;AE;578;;;
28948;1;460;3154;;BK;213;;;
28949;2;417;3154;;AD;596;;;
28950;0;1220;3153;;AL;208;;;
28951;2;1501;3157;;AI;567;;;
28952;2;580;3153;;AR;68;;;
28953;0;50;3156;;AO;680;;;
28954;0;670;3156;;AT;95;;;
28955;0;1570;3155;;CE;72;;;
28956;1;51;3156;;AT;95;;;
28957;24;625;3154;;BK;159;;;
28958;1;6;3154;;AC;209;;;
28959;5;920;3154;;AY;664;;;
28960;5;1010;3153;;AB;1001;;;
28961;0;4060;3155;;AS;264;;;
28962;0;1750;3157;;AK;459;;;
28963;0;745;3159;;AO;1464;;;
28964;1;6;3154;;AC;321;;;
28965;0;1106;3154;;AY;203;;;
28966;0;660;3159;;AE;670;;;
28967;0;728;3154;;AY;30;;;
28968;0;2810;3155;;BT;905;;;
28969;0;1670;3155;;BK;127;;;
28970;1;4900;3155;;BE;742;;;
28971;12;86;3154;;AD;747;;;
28972;15;2930;3155;;BI;19;;;
28973;0;54;3156;;AS;451;;;
28974;0;1140;3155;;CD;120;;;
28975;0;557;3156;;AO;824;;;
28976;0;557;3156;;AO;824;;;
28977;0;4310;3155;;BP;361;;;
28978;0;30;3156;;AI;65;;;
28979;0;310;3154;;AY;74;;;
28980;6;450;3156;;AB;30;;;
28981;0;280;3157;;AB;390;;;
28982;0;960;3153;;AN;289;;;
28983;0;4610;3155;;BR;339;;;
28984;1;500;3159;;AW;948;;;
28985;0;493;3154;;ZM;47;;;
28986;1;2800;3155;;BT;41;;;
28987;18;A003;3155;;BP;353;;;
28988;0;1700;3155;;AO;524;;;
28989;0;2000;3155;;BL;175;;;
28990;1;460;3154;;BK;194;;;
28991;0;100;3155;;BK;85;;;
28992;1;174;3159;;AL;1553;;;
28993;0;2499;3155;;BS;1048;;;
28994;0;250;3155;;BL;276;;;
28995;18;A410;3156;;AO;580;;;
28996;0;1750;3157;;AK;789;;;
28997;0;610;3157;;AE;1150;;;
28998;12;2223;3155;;BP;388;;;
28999;0;2560;3155;;BN;865;;;
29000;1;3400;3155;;BI;481;;;
29001;0;2020;3155;;BC;63;;;
29002;1;407;3159;;AW;662;;;
29003;0;1720;3155;;BI;44;;;
29004;1;590;3159;;AH;117;;;
29005;0;1000;3153;;AR;339;;;
29006;0;180;3154;;AY;725;;;
29007;0;1300;3157;;AE;993;;;
29008;0;1120;3154;;AY;1459;;;
29009;0;1215;3154;;AV;814;;;
29010;1;2313;3155;;BN;863;;;
29011;0;727;3156;;AC;305;;;
29012;12;910;3154;;AY;692;;;
29013;9;844;3154;;BS;486;;;
29014;1;5220;3155;;BK;361;;;
29015;21;814;3154;;BN;461;;;
29016;12;991;3154;;AL;1438;;;
29017;0;120;3157;;AD;746;;;
29018;0;130;3158;;AD;488;;;
29019;0;1950;3153;;AL;834;;;
29020;0;2020;3155;;BC;63;;;
29021;0;1407;3153;;AE;650;;;
29022;0;2020;3155;;BC;260;;;
29023;51;1597;3153;;AB;1057;;;
29024;0;2080;3153;;AN;1062;;;
29025;0;600;3159;;AV;547;;;
29026;0;4070;3155;;BK;168;;;
29027;21;4773;3155;;BM;734;;;
29028;1;5240;3155;;CE;143;;;
29029;10;1538;3157;;AM;486;;;
29030;0;570;3159;;AE;272;;;
29031;10;955;3159;;AY;358;;;
29032;0;230;3155;;AX;43;;;
29033;2;817;3156;;AS;124;;;
29034;0;3895;3155;;BY;419;;;
29035;18;A003;3155;;BP;353;;;
29036;0;1070;3157;;AE;305;;;
29037;0;610;3157;;AE;1150;;;
29038;0;1000;3157;;AI;181;;;
29039;51;1597;3153;;AB;1057;;;
29040;0;3240;3155;;BD;63;;;
29041;51;2127;3153;;AN;632;;;
29042;0;180;3154;;AY;1591;;;
29043;0;20;3154;;AY;174;;;
29044;0;1750;3157;;AK;259;;;
29045;1;2800;3155;;CH;214;;;
29046;21;4773;3155;;BM;734;;;
29047;1;4900;3155;;BD;356;;;
29048;15;490;3153;;AN;1047;;;
29049;0;2090;3155;;BD;712;;;
29050;1;4180;3155;;BN;456;;;
29051;0;2560;3155;;BN;50;;;
29052;0;1520;3157;;AD;438;;;
29053;51;2127;3153;;AN;632;;;
29054;0;557;3156;;AO;824;;;
29055;9;1661;3153;;AN;1014;;;
29056;51;265;3155;;BP;350;;;
29057;0;450;3153;;AD;445;;;
29058;1;460;3154;;BK;283;;;
29059;5;920;3154;;AY;664;;;
29060;1;750;3157;;AB;114;;;
29061;0;1420;3159;;AX;101;;;
29062;0;1390;3157;;AH;192;;;
29063;0;5390;3155;;BP;355;;;
29064;0;570;3159;;AH;327;;;
29065;3;4360;3155;;CH;624;;;
29066;0;390;3159;;AH;217;;;
29067;0;1390;3157;;AH;192;;;
29068;0;1120;3154;;AY;187;;;
29069;0;1300;3157;;AD;218;;;
29070;1;4900;3155;;BD;362;;;
29071;51;1597;3153;;AB;1057;;;
29072;24;151;3158;;AE;36;;;
29073;0;570;3159;;AE;239;;;
29074;0;1209;3154;;ZM;62;;;
29075;0;2430;3155;;BK;249;;;
29076;9;844;3154;;BS;487;;;
29077;0;1317;3154;;AY;892;;;
29078;0;2499;3155;;BS;1048;;;
29079;0;4610;3155;;BR;339;;;
29080;0;2499;3155;;BS;1048;;;
29081;0;4580;3155;;BP;346;;;
29082;0;2660;3155;;BM;451;;;
29083;5;920;3154;;AZ;742;;;
29084;0;3444;3155;;BI;112;;;
29085;1;460;3154;;BK;159;;;
29086;15;2310;3155;;BZ;362;;;
29087;0;1750;3157;;AK;459;;;
29088;12;4240;3155;;BH;53;;;
29089;0;1300;3157;;AK;778;;;
29090;0;1370;3157;;AE;727;;;
29091;2;406;3156;;AI;399;;;
29092;0;4580;3155;;BP;346;;;
29093;0;890;3155;;BD;333;;;
29094;1;51;3156;;AT;95;;;
29095;0;1215;3154;;AV;810;;;
29096;0;4150;3155;;BO;384;;;
29097;15;2930;3155;;BI;19;;;
29098;0;1260;3155;;AT;169;;;
29099;10;11;3156;;AR;343;;;
29100;0;1370;3157;;AE;1252;;;
29101;1;4900;3155;;BE;470;;;
29102;15;2930;3155;;BI;18;;;
29103;0;310;3154;;AY;70;;;
29104;0;1000;3155;;BI;203;;;
29105;12;1934;3153;;AH;615;;;
29106;1;2800;3155;;CH;144;;;
29107;0;540;3159;;AX;70;;;
29108;0;1160;3153;;AD;226;;;
29109;0;1213;3154;;AD;862;;;
29110;0;2560;3155;;BM;269;;;
29111;0;1620;3157;;AH;805;;;
29112;0;2805;3155;;BY;419;;;
29113;0;3444;3155;;BI;112;;;
29114;0;3090;3155;;BC;193;;;
29115;0;1300;3157;;AD;202;;;
29116;0;3444;3155;;BI;112;;;
29117;12;4240;3155;;BH;53;;;
29118;15;490;3153;;AN;1062;;;
29119;0;1350;3153;;AI;510;;;
29120;9;1305;3153;;AC;593;;;
29121;51;1169;3153;;AN;688;;;
29122;51;1169;3153;;AN;688;;;
29123;45;A025;3153;;AI;569;;;
29124;0;530;3156;;AI;399;;;
29125;51;1169;3153;;AN;688;;;
29126;0;4580;3155;;BP;346;;;
29127;0;2560;3155;;BN;50;;;
29128;0;4530;3155;;AW;410;;;
29129;0;1180;3154;;AY;843;;;
29130;1;2011;3155;;AK;538;;;
29131;0;2080;3155;;BT;128;;;
29132;7;A015;3160;;AW;120;;;
29133;10;166;3160;;BW;94;;;
29134;8;B010;3161;;E;820;;;
29135;8;B084;3161;;E;973;;;
29136;18;A073;3162;;R;718;;;
29137;18;A187;3163;;H;973;;;
29138;18;A164;3164;;T;260;;;
29139;0;735;3164;;M;534;;;
29140;8;B003;3165;;A;703;;;
29141;8;B058;3166;;E;1;;;
29142;7;A009;3165;;C;1737;;;
29143;8;B025;3162;;T;602;;;
29144;0;360;3167;;A;337;;;
29145;8;B050;3166;;D;282;;;
29146;1;221;3162;;P;471;;;
29147;0;68;3165;;B;248;;;
29148;7;A118;3167;;AE;205;;;
29149;18;A139;3168;;K;670;;;
29150;18;A134;3168;;X;1433;;;
29151;18;A242;3164;;R;484;;;
29152;7;A097;3167;;C;1877;;;
29153;0;19;3162;;R;880;;;
29154;8;B011;3169;;O;241;;;
29155;2;16;3169;;E;1254;;;
29156;8;B200;3170;;V;68;;;
29157;18;A073;3162;;R;718;;;
29158;18;A242;3164;;R;402;;;
29159;49;91;3170;;D;1354;;;
29160;18;A073;3171;;AB;354;;;
29161;8;B136;3168;;Y;305;;;
29162;18;A015;3172;;K;970;;;
29163;0;67;3165;;B;240;;;
29164;18;A295;3164;;T;447;;;
29165;8;B381;3168;;S;1187;;;
29166;18;A295;3164;;T;447;;;
29167;3;1601;3164;;I;1254;;;
29168;18;A060;3165;;B;767;;;
29169;18;A134;3168;;X;1433;;;
29170;3;1601;3164;;BV;291;;;
29171;0;4;3165;;A;99;;;
29172;7;A009;3166;;B;1760;;;
29173;18;A145;3168;;AW;1152;;;
29174;18;A295;3164;;T;477;;;
29175;0;201;3162;;M;232;;;
29176;0;4;3165;;A;368;;;
29177;3;150;3173;;N;600;;;
29178;18;A185;3163;;R;390;;;
29179;18;A112;3167;;X;1148;;;
29180;0;33;3165;;A;424;;;
29181;18;A081;3162;;K;294;;;
29182;8;A230;3164;;BV;374;;;
29183;18;A071;3167;;C;1851;;;
29184;39;61;3174;;K;1032;;;
29185;8;B285;3175;;P;1142;;;
29186;8;B220;3167;;W;868;;;
29187;18;A002;3165;;A;203;;;
29188;18;A071;3167;;C;1851;;;
29189;10;572;3168;;AW;634;;;
29190;8;B084;3161;;E;1072;;;
29191;8;B033;3176;;E;83;;;
29192;7;A107;3167;;X;1110;;;
29193;18;A179;3164;;T;260;;;
29194;0;29;3165;;K;101;;;
29195;8;B015;3172;;N;77;;;
29196;8;B040;3163;;R;394;;;
29197;18;A003;3164;;P;924;;;
29198;8;B011;3169;;O;241;;;
29199;0;71;3165;;B;110;;;
29200;18;A051;3172;;A;319;;;
29201;18;A187;3163;;H;973;;;
29202;1;905;3164;;P;1162;;;
29203;48;A063;3162;;O;220;;;
29204;0;442;3177;;Y;146;;;
29205;8;B450;3177;;I;871;;;
29206;0;67;3165;;B;930;;;
29207;18;A106;3167;;X;1166;;;
29208;18;A159;3163;;R;150;;;
29209;0;33;3165;;A;374;;;
29210;18;A106;3167;;X;1166;;;
29211;5;208;3178;;P;626;;;
29212;8;B504;3164;;O;521;;;
29213;3;232;3164;;R;256;;;
29214;0;339;3167;;AC;208;;;
29215;8;B011;3169;;O;447;;;
29216;18;A089;3168;;AX;587;;;
29217;18;A295;3164;;T;477;;;
29218;7;A031;3172;;L;43;;;
29219;8;B067;3168;;S;1505;;;
29220;1;905;3164;;BW;467;;;
29221;18;A105;3167;;C;1742;;;
29222;7;A004;3161;;M;143;;;
29223;18;A136;3168;;S;844;;;
29224;43;A017;3164;;V;13;;;
29225;8;B450;3177;;I;871;;;
29226;8;B373;3168;;W;765;;;
29227;18;A184;3164;;BK;501;;;
29228;0;67;3165;;B;251;;;
29229;0;77;3162;;D;849;;;
29230;18;A187;3163;;H;973;;;
29231;18;A073;3162;;R;718;;;
29232;8;B285;3175;;P;1171;;;
29233;1;225;3167;;A;255;;;
29234;8;B140;3171;;AB;445;;;
29235;18;A133;3168;;K;919;;;
29236;8;B301;3168;;P;1680;;;
29237;10;488;3168;;S;1443;;;
29238;18;A188;3164;;T;268;;;
29239;18;A013;3162;;AC;368;;;
29240;50;952;3179;;BR;26;;;
29241;18;A632;3180;;AP;538;;;
29242;18;A022;3181;;BN;81;;;
29243;0;36;3180;;AM;94;;;
29244;3;187;3180;;AO;345;;;
29245;7;A218;3182;;AE;540;;;
29246;3;808;3179;;BR;434;;;
29247;0;37;3181;;AV;169;;;
29248;18;A077;3180;;AK;314;;;
29249;50;448;3179;;BK;752;;;
29250;1;280;3181;;AB;80;;;
29251;7;A018;3180;;AK;483;;;
29252;18;A077;3180;;AK;314;;;
29253;3;166;3180;;AT;1095;;;
29254;2;215;3181;;AH;329;;;
29255;2;9988;3183;;AI;1258;;;
29256;3;63;3180;;BM;96;;;
29257;3;86;3180;;AK;403;;;
29258;10;76;3182;;CZ;68;;;
29259;3;730;3179;;BK;727;;;
29260;0;990;3179;;AO;822;;;
29261;18;A635;3179;;BN;776;;;
29262;74;1028;3179;;BK;471;;;
29263;36;439;3181;;AS;121;;;
29264;0;1190;3179;;BK;811;;;
29265;3;100;3179;;BP;528;;;
29266;5;400;3179;;AS;308;;;
29267;0;1243;3179;;BN;774;;;
29268;1;5;3180;;AI;367;;;
29269;1;100;3180;;AH;609;;;
29270;0;400;3180;;AL;1229;;;
29271;5;167;3180;;AC;1167;;;
29272;74;1028;3179;;BK;471;;;
29273;8;B111;3182;;AK;203;;;
29274;0;465;3179;;AK;470;;;
29275;3;808;3179;;BR;435;;;
29276;0;518;3181;;AK;322;;;
29277;1;75;3180;;AK;659;;;
29278;3;86;3180;;AK;403;;;
29279;11;290;3184;;AD;498;;;
29280;3;498;3185;;BZ;1272;;;
29281;0;960;3186;;AN;415;;;
29282;5;1094;3187;;HH;376;;;
29283;0;688;3187;;BH;634;;;
29284;5;197;3187;;ID;2;;;
29285;5;197;3187;;ID;289;;;
29286;0;1110;3186;;AL;169;;;
29287;0;148;3186;;HB;52;;;
29288;0;634;3187;;HN;183;;;
29289;0;780;3188;;BI;523;;;
29290;0;1176;3187;;BH;86;;;
29291;0;1022;3189;;EW;243;;;
29292;0;510;3186;;AE;444;;;
29293;0;1055;3186;;ES;181;;;
29294;7;A224;3190;;AS;377;;;
29295;15;692;3187;;BH;48;;;
29296;15;1261;3186;;DN;268;;;
29297;10;1658;3188;;AD;234;;;
29298;5;192;3187;;HE;38;;;
29299;0;1470;3186;;AN;233;;;
29300;0;45;3189;;EW;10;;;
29301;2;1153;3187;;HR;33;;;
29302;0;1967;3191;;AL;1957;;;
29303;0;10;3186;;AC;204;;;
29304;5;340;3191;;AL;1912;;;
29305;0;1866;3189;;EV;692;;;
29306;0;246;3192;;AO;616;;;
