adresse_id;type_voie;nom_voie;code_postal;nom_commune;code_departement
21704;RUE;BOURNEIL;89000;AUXERRE;89
21705;RUE;MICHELET;89000;AUXERRE;89
21706;RUE;DU PONT;89000;AUXERRE;89
21707;RUE;DE BELFORT;89000;AUXERRE;89
21708;AV;HOCHE;89000;AUXERRE;89
21709;AV;DE LA PUISAYE;89000;AUXERRE;89
21710;RUE;DE L EUROPE;89700;TONNERRE;89
21711;RUE;MARCELIN BERTHELOT;89000;AUXERRE;89
21712;RUE;DE LORETTE;89000;AUXERRE;89
21713;RUE;RENE SCHAEFFER;89000;AUXERRE;89
21714;RUE;JACQUES BREL;89240;CHEVANNES;89
21715;RUE;DES CONSULS;89000;AUXERRE;89
21716;RUE;ST GERMAIN;89000;AUXERRE;89
21717;RUE;DES PRES RENARD;89290;VENOY;89
21718;RUE;JOUBERT;89000;AUXERRE;89
21719;RUE;JACQUES BREL;89240;CHEVANNES;89
21720;AV;4EME REGIMENT D'INFANTERIE;89000;AUXERRE;89
21721;RUE;MARCELIN BERTHELOT;89000;AUXERRE;89
21722;BD;DAVOUT;89000;AUXERRE;89
21723;RUE;DES BOUCHERIES;89000;AUXERRE;89
21724;RUE;JACQUES BREL;89240;CHEVANNES;89
21725;BD;VAULABELLE;89000;AUXERRE;89
21726;RUE;DES LOMBARDS;89000;AUXERRE;89
21727;RUE;DES BOUCHERIES;89000;AUXERRE;89
21728;RUE;SAINT PELERIN;89000;AUXERRE;89
21729;RUE;DE PARIS;89000;AUXERRE;89
21730;AV;CHARLES DE GAULLE;89000;AUXERRE;89
21731;;GRANDE RUE;89420;MONTREAL;89
21732;AV;DU PARC DES CHAUMES;89200;AVALLON;89
21733;RUE;DES CHARMES;89500;VILLENEUVE SUR YONNE;89
21734;RUE;DES SALLES;89500;VILLENEUVE SUR YONNE;89
21735;AV;ARISTIDE BRIAND;89100;PARON;89
21736;RUE;CALMETTE;89100;ST CLEMENT;89
21737;RUE;EMILE ZOLA;89100;SENS;89
21738;;MARDILLY;89150;SAVIGNY SUR CLAIRIS;89
21739;RUE;VICTOR GUICHARD;89100;SENS;89
21740;AV;VAUBAN;89100;SENS;89
21741;RUE;JULES VERNE;89100;SENS;89
21742;BD;ARISTIDE BRIAND;89100;SENS;89
21743;RUE;DES DEPORTES ET RESISTANCE;89100;SENS;89
21744;RUE;DU GATINAIS;89150;ST VALERIEN;89
21745;RUE;GASTON PERROT;89100;SENS;89
21746;BD;DU CENTENAIRE;89100;SENS;89
21747;RUE;CECILE DE MARSANGY;89100;SENS;89
21748;BD;DU CENTENAIRE;89100;SENS;89
21749;RUE;DES CHARONNES;89100;MALAY LE GRAND;89
21750;RUE;RACINE;89100;SENS;89
21751;RTE;DE VOISINES;89260;THORIGNY-SUR-OREUSE;89
21752;RUE;DE L EPEE;89100;SENS;89
21753;BD;DU 14 JUILLET;89100;SENS;89
21754;ALL;DES TILLEULS;89690;CHEROY;89
21755;QUAI;DE LA FAUSSE RIVIERE;89100;SENS;89
21756;RUE;JULES VERNE;89100;SENS;89
21757;PL;DE LA REPUBLIQUE;89100;SENS;89
21758;RUE;DE SERBOIS;89100;SENS;89
21759;PROM;DES CHAMPS PLAISANTS;89100;SENS;89
21760;RUE;DU GATINAIS;89100;SENS;89
21761;RUE;DE LA GRANDE JUIVERIE;89100;SENS;89
21762;RUE;DE BRASSE;90000;BELFORT;90
21763;RUE;DU GENERAL HOCHE;90000;BELFORT;90
21764;RUE;DES ACACIAS;90000;BELFORT;90
21765;RUE;MARIE CURIE;90300;OFFEMONT;90
21766;RUE;DE COLMAR;90000;BELFORT;90
21767;BD;RENAUD DE BOURGOGNE;90000;BELFORT;90
21768;RUE;DE CRONSTADT;90000;BELFORT;90
21769;RUE;DU MAGASIN;90000;BELFORT;90
21770;RUE;DE STRASBOURG;90000;BELFORT;90
21771;RUE;DE L EST;90000;BELFORT;90
21772;RUE;FREDERIC JAPY;90500;BEAUCOURT;90
21773;RUE;DE BERNE;90000;BELFORT;90
21774;RUE;COLBERT;90000;BELFORT;90
21775;AV;DU CHATEAU D EAU;90000;BELFORT;90
21776;RUE;ALBERT THOMAS;90000;BELFORT;90
21777;RUE;DE LA 1ERE ARMEE FRANCAISE;90000;BELFORT;90
21778;RUE;DE CRONSTADT;90000;BELFORT;90
21779;FG;DE MONTBELIARD;90000;BELFORT;90
21780;RUE;DES MARRONNIERS;91070;BONDOUFLE;91
21781;RUE;DE VILLOISON;91100;CORBEIL ESSONNES;91
21782;RUE;DES JARDINS;91800;BOUSSY-SAINT-ANTOINE;91
21783;ALL;DES PLATANES;91800;BOUSSY-SAINT-ANTOINE;91
21784;RUE;DES ERABLES;91100;CORBEIL ESSONNES;91
21785;AV;DU GAL CHARLES DE GAULLE;91800;BOUSSY-SAINT-ANTOINE;91
21786;AV;DU PETIT CHATEAU;91800;BRUNOY;91
21787;RUE;GEOFFROY ST HILAIRE;91000;EVRY-COURCOURONNES;91
21788;RES;LES BOIS DU CERF;91450;ETIOLLES;91
21789;RUE;DE L ABREUVOIR;91540;MENNECY;91
21790;RUE;DES VALLEES;91800;BRUNOY;91
21791;RUE;DU PUITS MASSE;91540;MENNECY;91
21792;QUAI;AUX FLEURS;91000;EVRY-COURCOURONNES;91
21793;AV;DU 8 MAI 1945;91100;VILLABE;91
21794;RUE;HENRIETTE;91330;YERRES;91
21795;RUE;DES GRES;91830;COUDRAY-MONTCEAUX (LE);91
21796;RUE;AMPERE;91610;BALLANCOURT-SUR-ESSONNE;91
21797;RES;LES BOIS DU CERF;91450;ETIOLLES;91
21798;RUE;MOZART;91280;SAINT-PIERRE-DU-PERRAY;91
21799;AV;DARBLAY;91540;MENNECY;91
21800;RUE;CHANTAL MAUDUIT;91280;SAINT-PIERRE-DU-PERRAY;91
21801;RUE;ST SPIRE;91100;CORBEIL ESSONNES;91
21802;PL;ST REMY;91210;DRAVEIL;91
21803;SQ;ALBERT EINSTEIN;91000;EVRY-COURCOURONNES;91
21804;BD;DE FONTAINEBLEAU;91100;CORBEIL ESSONNES;91
21805;RES;DOMAINE DES BOIS JARCY;91480;VARENNES-JARCY;91
21806;SEN;DE LA BOUILLARDE;91540;MENNECY;91
21807;RUE;PASCAL;91560;CROSNE;91
21808;RUE;CORNEILLE;91230;MONTGERON;91
21809;AV;DU GENERAL DE GAULLE;91450;SOISY-SUR-SEINE;91
21810;RUE;VIGIER;91100;CORBEIL ESSONNES;91
21811;RUE;HENRI ROSSIGNOL;91270;VIGNEUX SUR SEINE;91
21812;ALL;LAVOISIER;91330;YERRES;91
21813;RES;LE PARC DE PETIT BOURG;91000;EVRY-COURCOURONNES;91
21814;RUE;DES 3 CHENES;91800;BRUNOY;91
21815;RUE;CAROLINE RIER;91070;BONDOUFLE;91
21816;RUE;CHARLES DE GAULLE;91330;YERRES;91
21817;RUE;ALPHONSE LAVERAN;91000;EVRY-COURCOURONNES;91
21818;CHE;DU FOUR A PAIN;91480;VARENNES-JARCY;91
21819;RUE;DU BELVEDERE;91100;CORBEIL ESSONNES;91
21820;RES;LES JARDINS DE LA BALE;91540;FONTENAY-LE-VICOMTE;91
21821;RUE;DE ROCHEFORT;91250;SAINT-GERMAIN-LES-CORBEIL;91
21822;RUE;DU HUREPOIX;91090;LISSES;91
21823;RTE;DE MELUN;91250;SAINTRY-SUR-SEINE;91
21824;RUE;DU GENERAL LECLERC;91230;MONTGERON;91
21825;RUE;DES ANEMONES;91210;DRAVEIL;91
21826;RUE;DU MARTROY;91610;BALLANCOURT-SUR-ESSONNE;91
21827;BD;DU GENERAL DE GAULLE;91210;DRAVEIL;91
21828;;LE MOULIN DE VILLOISON;91100;VILLABE;91
21829;RUE;EDMOND BONTE;91130;RIS-ORANGIS;91
21830;RUE;BARON LACAZE;91280;SAINT-PIERRE-DU-PERRAY;91
21831;SQ;LA BRUYERE;91000;EVRY-COURCOURONNES;91
21832;RUE;DU PERE LEGRIS;91100;CORBEIL ESSONNES;91
21833;RUE;FREDERIC JOLIOT CURIE;91710;VERT LE PETIT;91
21834;AV;JEAN JAURES;91560;CROSNE;91
21835;CHE;DE LA CAVIGNON;91100;CORBEIL ESSONNES;91
21836;RUE;DE CONCY;91330;YERRES;91
21837;RUE;ALBERT THOMAS;91560;CROSNE;91
21838;VIL;DES MERISIERS;91800;BOUSSY-SAINT-ANTOINE;91
21839;AV;GABRIELLE D'ESTREES;91830;COUDRAY-MONTCEAUX (LE);91
21840;PL;DU CHANOINE BOS;91130;RIS-ORANGIS;91
21841;SQ;D ANTIN;91450;ETIOLLES;91
21842;FRM;DU TEMPLE;91130;RIS-ORANGIS;91
21843;RES;DU PARC DE BEAUREGARD;91330;YERRES;91
21844;RUE;JULES VALLES;91000;EVRY-COURCOURONNES;91
21845;AV;DE LA LIBERATION;91450;SOISY-SUR-SEINE;91
21846;RUE;DE TIGERY;91250;SAINT-GERMAIN-LES-CORBEIL;91
21847;RUE;DE L'ORGE;91000;EVRY-COURCOURONNES;91
21848;RES;DE LA THEUILLERIE;91130;RIS-ORANGIS;91
21849;VLA;DE CHAMPAGNE;91860;EPINAY-SOUS-SENART;91
21850;VLA;JACQUES OFFENBACH;91860;EPINAY-SOUS-SENART;91
21851;RES;LES MARELLES;91800;BOUSSY-SAINT-ANTOINE;91
21852;RUE;DE L'ECOUTE S'IL PLEUT;91070;BONDOUFLE;91
21853;RUE;LA FONTAINE CORNAILLE;91480;QUINCY-SOUS-SENART;91
21854;RUE;DES DOCKS;91130;RIS-ORANGIS;91
21855;RUE;DU MUGUET;91270;VIGNEUX SUR SEINE;91
21856;ALL;DU CABESTAN;91080;EVRY-COURCOURONNES;91
21857;RUE;DES HAIES;91330;YERRES;91
21858;RUE;DE LA JUSTICE;91230;MONTGERON;91
21859;RUE;EDMOND BONTE;91130;RIS-ORANGIS;91
21860;RUE;DES FRERES LUMIERE;91080;EVRY-COURCOURONNES;91
21861;RUE;CHARLES DE GAULLE;91330;YERRES;91
21862;RUE;RENE COTY;91330;YERRES;91
21863;RUE;DU COMMERCE;91280;SAINT-PIERRE-DU-PERRAY;91
21864;RUE;THIROUX D ARCONVILLE;91560;CROSNE;91
21865;RUE;DE LA PECHERIE;91100;CORBEIL ESSONNES;91
21866;IMP;DE LA TREILLE;91540;ORMOY;91
21867;RUE;DU BEAU REGARD;91860;EPINAY-SOUS-SENART;91
21868;AV;DU GENERAL DE GAULLE;91450;SOISY-SUR-SEINE;91
21869;RUE;D'ALSACE LORRAINE;91860;EPINAY-SOUS-SENART;91
21870;RUE;DES ARBOUSIERS;91270;VIGNEUX SUR SEINE;91
21871;ALL;JEAN ROSTAND;91000;EVRY-COURCOURONNES;91
21872;AV;CASSIOPEE;91100;VILLABE;91
21873;RUE;JEAN-JACQUES ROUSSEAU;91100;CORBEIL ESSONNES;91
21874;RUE;DE SOISY;91100;CORBEIL ESSONNES;91
21875;RUE;DES PASSEREAUX;91130;RIS-ORANGIS;91
21876;RUE;DE LA BENJAMINE;91270;VIGNEUX SUR SEINE;91
21877;VLA;PISSARO;91480;QUINCY-SOUS-SENART;91
21878;BD;JEAN JAURES;91100;CORBEIL ESSONNES;91
21879;RUE;DU VIEUX LOGIS;91270;VIGNEUX SUR SEINE;91
21880;AV;HENRI BARBUSSE;91270;VIGNEUX SUR SEINE;91
21881;RUE;JEAN JAURES;91100;VILLABE;91
21882;RUE;VERLAINE;91230;MONTGERON;91
21883;AV;DU MARECHAL NEY;91860;EPINAY-SOUS-SENART;91
21884;RUE;DE TIGERY;91250;SAINT-GERMAIN-LES-CORBEIL;91
21885;FRM;DU TEMPLE;91130;RIS-ORANGIS;91
21886;FRM;DU TEMPLE;91130;RIS-ORANGIS;91
21887;AV;DU GENERAL LECLERC;91330;YERRES;91
21888;AV;DU MARECHAL NEY;91860;EPINAY-SOUS-SENART;91
21889;RUE;JEAN JAURES;91130;RIS-ORANGIS;91
21890;RUE;CEPAGE BAKO;91540;ORMOY;91
21891;RUE;DE L'ESSONNE;91000;EVRY-COURCOURONNES;91
21892;RUE;PIERRE;91230;MONTGERON;91
21893;ALL;COLETTE;91270;VIGNEUX SUR SEINE;91
21894;RUE;DES GODEAUX;91800;BRUNOY;91
21895;RUE;DU BOISSELET;91860;EPINAY-SOUS-SENART;91
21896;AV;DE LA REPUBLIQUE;91560;CROSNE;91
21897;RES;LE PARC DE PETIT BOURG;91000;EVRY-COURCOURONNES;91
21898;BD;HENRI DUNANT;91100;CORBEIL ESSONNES;91
21899;RUE;D'ALSACE LORRAINE;91860;EPINAY-SOUS-SENART;91
21900;BD;JOHN KENNEDY;91100;CORBEIL ESSONNES;91
21901;RUE;DE MILLY;91540;MENNECY;91
21902;RUE;DE LA COGNETTE;91450;ETIOLLES;91
21903;RUE;ROSALIE;91230;MONTGERON;91
21904;RUE;JEAN MARIE DJIBAOU;91270;VIGNEUX SUR SEINE;91
21905;RUE;GABRIEL PERI;91330;YERRES;91
21906;RUE;DE LA RES PARC CASCADES;91230;MONTGERON;91
21907;BD;DECAUVILLE;91000;EVRY-COURCOURONNES;91
21908;RUE;PIERRE LOTI;91330;YERRES;91
21909;QUAI;JACQUES BOURGOIN;91100;CORBEIL ESSONNES;91
21910;AV;DU PETIT CHATEAU;91800;BRUNOY;91
21911;AV;DE CHALANDRAY;91800;BRUNOY;91
21912;RUE;G. ANTHONIOZ DE GAULLE;91250;TIGERY;91
21913;AV;DU MARECHAL LANNES;91860;EPINAY-SOUS-SENART;91
21914;RUE;DE CHEVANNES;91610;BALLANCOURT-SUR-ESSONNE;91
21915;SQ;DU GRAND FOC;91080;EVRY-COURCOURONNES;91
21916;CRS;MONSEIGNEUR ROMERO;91000;EVRY-COURCOURONNES;91
21917;RUE;DES CHARMES;91230;MONTGERON;91
21918;RUE;FERAY;91100;CORBEIL ESSONNES;91
21919;RUE;DU GENERAL LECLERC;91230;MONTGERON;91
21920;RUE;DU CHATEAU D'EAU;91130;RIS-ORANGIS;91
21921;RUE;LA FONTAINE;91540;MENNECY;91
21922;BD;JOHN KENNEDY;91100;CORBEIL ESSONNES;91
21923;RUE;DU GENERAL LECLERC;91100;CORBEIL ESSONNES;91
21924;RES;LES ACACIAS;91540;MENNECY;91
21925;RUE;DES MONTCELETS;91750;CHAMPCUEIL;91
21926;RUE;MARCHAND;91100;CORBEIL ESSONNES;91
21927;RUE;DE LA REPUBLIQUE;91480;QUINCY-SOUS-SENART;91
21928;RUE;ALBERT THOMAS;91560;CROSNE;91
21929;RUE;RESIDENCE LA FONTAINE;91480;QUINCY-SOUS-SENART;91
21930;AV;GABRIELLE D'ESTREES;91830;COUDRAY-MONTCEAUX (LE);91
21931;ALL;DES BICHES;91800;BRUNOY;91
21932;RES;DE LA THEUILLERIE;91130;RIS-ORANGIS;91
21933;PL;DU VIEUX MARCHE;91280;SAINT-PIERRE-DU-PERRAY;91
21934;AV;GABRIELLE D'ESTREES;91830;COUDRAY-MONTCEAUX (LE);91
21935;CHE;DES VIEILLES POSTES;91000;EVRY-COURCOURONNES;91
21936;SQ;D'ANJOU;91330;YERRES;91
21937;RUE;DES CHENES;91270;VIGNEUX SUR SEINE;91
21938;RUE;DU TEMPLE;91130;RIS-ORANGIS;91
21939;FRM;DU TEMPLE;91130;RIS-ORANGIS;91
21940;RTE;DE GRIGNY;91130;RIS-ORANGIS;91
21941;AV;GAMBETTA;91130;RIS-ORANGIS;91
21942;RUE;D'AQUITAINE;91130;RIS-ORANGIS;91
21943;RUE;DE GOURNAY;91100;CORBEIL ESSONNES;91
21944;SQ;LA BRUYERE;91000;EVRY-COURCOURONNES;91
21945;;OR SENART DU BELLAY;91210;DRAVEIL;91
21946;RUE;DES MARQUANTS;91810;VERT LE GRAND;91
21947;RUE;SERPENTE;91860;EPINAY-SOUS-SENART;91
21948;RUE;SERPENTE;91860;EPINAY-SOUS-SENART;91
21949;SQ;ARTHUR RIMBAUD;91000;EVRY-COURCOURONNES;91
21950;BD;HENRI BARBUSSE;91210;DRAVEIL;91
21951;RUE;HENRI LOT;91860;EPINAY-SOUS-SENART;91
21952;RUE;DES 3 CHENES;91800;BRUNOY;91
21953;IMP;DES JOURNALIERS;91080;EVRY-COURCOURONNES;91
21954;RUE;CURIE;91800;BRUNOY;91
21955;;OR SENART ANDERSEN;91210;DRAVEIL;91
21956;AV;JEAN JAURES;91560;CROSNE;91
21957;RUE;POVOA DE VARZIM;91230;MONTGERON;91
21958;RUE;DE LA SABLIERE;91540;MENNECY;91
21959;RES;LES JARDINS DE LA BALE;91540;FONTENAY-LE-VICOMTE;91
21960;RUE;HENRI ROCHEFORT;91000;EVRY-COURCOURONNES;91
21961;VIL;DES SORBIERS;91800;BOUSSY-SAINT-ANTOINE;91
21962;RUE;DES FRERES LUMIERE;91080;EVRY-COURCOURONNES;91
21963;RUE;DES ANEMONES;91210;DRAVEIL;91
21964;RUE;DES FRERES LUMIERE;91080;EVRY-COURCOURONNES;91
21965;;LES HAMEAUX DE SEINE;91250;SAINTRY-SUR-SEINE;91
21966;RUE;MARCEL PAGNOL;91800;BOUSSY-SAINT-ANTOINE;91
21967;AV;DE LA REPUBLIQUE;91560;CROSNE;91
21968;;LE MOULIN DE VILLOISON;91100;VILLABE;91
21969;RUE;THIROUX D ARCONVILLE;91560;CROSNE;91
21970;RUE;DU DOCTEUR VIGNES;91100;CORBEIL ESSONNES;91
21971;AV;DE LA REPUBLIQUE;91230;MONTGERON;91
21972;RUE;HENRI MARTIN;91270;VIGNEUX SUR SEINE;91
21973;RUE;VIVALDI;91280;SAINT-PIERRE-DU-PERRAY;91
21974;RUE;CHARLES DE GAULLE;91070;BONDOUFLE;91
21975;AV;JEAN JAURES;91560;CROSNE;91
21976;BD;DE VANDEUL;91450;SOISY-SUR-SEINE;91
21977;ALL;COLETTE;91270;VIGNEUX SUR SEINE;91
21978;AV;DU MARECHAL JUIN;91330;YERRES;91
21979;;LA GRANGE AUX BELLES;91800;BOUSSY-SAINT-ANTOINE;91
21980;RUE;DU COMMERCE;91280;SAINT-PIERRE-DU-PERRAY;91
21981;ALL;DES PLATANES;91800;BOUSSY-SAINT-ANTOINE;91
21982;RUE;GAY LUSSAC;91330;YERRES;91
21983;ALL;DES PLATANES;91800;BOUSSY-SAINT-ANTOINE;91
21984;RUE;PIERRE LOTI;91330;YERRES;91
21985;RUE;MARCEAU BAILLOT;91330;YERRES;91
21986;;CLOS DE LA HIBOUTIERE;91800;BOUSSY-SAINT-ANTOINE;91
21987;ALL;DU COMTE DE PROVENCE;91860;EPINAY-SOUS-SENART;91
21988;RUE;DE LA DAUPHINE;91100;CORBEIL ESSONNES;91
21989;RUE;DES OISEAUX;91130;RIS-ORANGIS;91
21990;RUE;DES CEDRES;91270;VIGNEUX SUR SEINE;91
21991;PL;GALIGNANI;91100;CORBEIL ESSONNES;91
21992;AV;DU PETIT CHATEAU;91800;BRUNOY;91
21993;AV;DE L EGLISE;91000;EVRY-COURCOURONNES;91
21994;BD;DECAUVILLE;91000;EVRY-COURCOURONNES;91
21995;BD;DECAUVILLE;91000;EVRY-COURCOURONNES;91
21996;SQ;ELIE RECLUS;91000;EVRY-COURCOURONNES;91
21997;AV;DE LA RESISTANCE;91330;YERRES;91
21998;RUE;DE L'ERABLE;91800;BOUSSY-SAINT-ANTOINE;91
21999;BD;FRANCOIS MITTERRAND;91000;EVRY-COURCOURONNES;91
22000;RUE;HENRI DUNANT;91000;EVRY-COURCOURONNES;91
22001;RUE;BOILEAU;91330;YERRES;91
22002;AV;GABRIELLE D'ESTREES;91830;COUDRAY-MONTCEAUX (LE);91
22003;BD;DECAUVILLE;91000;EVRY-COURCOURONNES;91
22004;AV;DE LA MONTAGNE DES GLAISES;91100;CORBEIL ESSONNES;91
22005;RES;LES BOIS DU CERF;91450;ETIOLLES;91
22006;RUE;CHAMPOLLION;91000;EVRY-COURCOURONNES;91
22007;PL;LEON CASSE;91100;CORBEIL ESSONNES;91
22008;RUE;GEORGES BIZET;91860;EPINAY-SOUS-SENART;91
22009;AV;DE BELLEVUE;91210;DRAVEIL;91
22010;RUE;DE L ABREUVOIR;91540;MENNECY;91
22011;RUE;DES BOIS CAILLIS;91330;YERRES;91
22012;RLE;DU MORT VOISIN;91100;CORBEIL ESSONNES;91
22013;RUE;PIERRE LOTI;91330;YERRES;91
22014;RUE;DE ROCHOPT;91800;BOUSSY-SAINT-ANTOINE;91
22015;AV;DU BOIS CHAPET;91540;MENNECY;91
22016;RUE;SERPENTE;91860;EPINAY-SOUS-SENART;91
22017;RUE;DU BESLY;91800;BOUSSY-SAINT-ANTOINE;91
22018;ALL;LANCELOT DU LAC;91800;BOUSSY-SAINT-ANTOINE;91
22019;RUE;DE LA BERGERIE;91250;TIGERY;91
22020;RUE;JEAN JAURES;91130;RIS-ORANGIS;91
22021;RUE;DU BAC DE RIS;91450;SOISY-SUR-SEINE;91
22022;RTE;DE MELUN;91250;SAINTRY-SUR-SEINE;91
22023;PL;DE LA LIBERTE;91280;SAINT-PIERRE-DU-PERRAY;91
22024;AV;DU PETIT CHATEAU;91800;BRUNOY;91
22025;IMP;DES RAYERES;91540;ORMOY;91
22026;ALL;COLETTE;91270;VIGNEUX SUR SEINE;91
22027;RUE;DU FOUR A CHAUX;91540;MENNECY;91
22028;IMP;DE LA TONNELLE;91540;ORMOY;91
22029;RUE;MOZART;91280;SAINT-PIERRE-DU-PERRAY;91
22030;VLA;JACQUES OFFENBACH;91860;EPINAY-SOUS-SENART;91
22031;RUE;DES ERABLES;91100;CORBEIL ESSONNES;91
22032;RUE;HENRI BARBUSSE;91330;YERRES;91
22033;RUE;LA FONTAINE;91540;MENNECY;91
22034;RUE;HELOISE;91100;CORBEIL ESSONNES;91
22035;RUE;DU DOCTEUR LAENNEC;91860;EPINAY-SOUS-SENART;91
22036;FRM;DU TEMPLE;91130;RIS-ORANGIS;91
22037;RUE;MARCELLIN BERTHELOT;91330;YERRES;91
22038;RUE;D'ANGOULEME;91100;CORBEIL ESSONNES;91
22039;PL;DE LA PYRAMIDE;91800;BRUNOY;91
22040;RUE;DU BAS COUDRAY;91100;CORBEIL ESSONNES;91
22041;GR;GRDE RUE CHARLES DE GAULLE;91250;SAINTRY-SUR-SEINE;91
22042;AV;DE L'ESSONNE;91130;RIS-ORANGIS;91
22043;CHE;DESSOUS VIGNES NOUZET;91230;MONTGERON;91
22044;AV;VICTOR HUGO;91860;EPINAY-SOUS-SENART;91
22045;RUE;CAMILLE CLAUDEL;91100;CORBEIL ESSONNES;91
22046;RUE;DU CLOS GUINAULT;91280;SAINT-PIERRE-DU-PERRAY;91
22047;RUE;NOTRE DAME;91450;SOISY-SUR-SEINE;91
22048;RUE;DU ROLE;91800;BRUNOY;91
22049;PL;DU CHANOINE BOS;91130;RIS-ORANGIS;91
22050;RUE;MARCHAND;91100;CORBEIL ESSONNES;91
22051;RUE;DE SEINE;91100;CORBEIL ESSONNES;91
22052;RUE;PIERRE CURIE;91560;CROSNE;91
22053;ALL;LUCIEN COUPAYE;91560;CROSNE;91
22054;AV;DE BELLEVUE;91210;DRAVEIL;91
22055;SQ;DE BRETAGNE;91330;YERRES;91
22056;CHE;DESSUS VIGNES NOUZET;91230;MONTGERON;91
22057;BD;JOHN KENNEDY;91100;CORBEIL ESSONNES;91
22058;RUE;DE LA CHATAIGNERAIE;91230;MONTGERON;91
22059;RUE;DES ETANGS;91750;CHAMPCUEIL;91
22060;VLA;LEONARD DE VINCI;91860;EPINAY-SOUS-SENART;91
22061;QUAI;MAURICE RIQUIEZ;91100;CORBEIL ESSONNES;91
22062;PL;DE LA MAIRIE;91810;VERT LE GRAND;91
22063;RUE;DE LA PRIEUREE;91070;BONDOUFLE;91
22064;AV;GALLIENI;91800;BRUNOY;91
22065;RUE;CHARLES DREZET;91100;CORBEIL ESSONNES;91
22066;RUE;BOILEAU;91560;CROSNE;91
22067;AV;VICTOR HUGO;91860;EPINAY-SOUS-SENART;91
22068;ALL;DES PLATANES;91800;BOUSSY-SAINT-ANTOINE;91
22069;SQ;DES CEVENNES;91330;YERRES;91
22070;SQ;D'ANJOU;91330;YERRES;91
22071;RUE;GALILEE;91250;TIGERY;91
22072;BD;JOHN KENNEDY;91100;CORBEIL ESSONNES;91
22073;RUE;DES PRIMEVERES;91330;YERRES;91
22074;RUE;DE LA REPUBLIQUE;91800;BRUNOY;91
22075;AV;DE LA REPUBLIQUE;91230;MONTGERON;91
22076;PL;DE LA PYRAMIDE;91800;BRUNOY;91
22077;RUE;CHARLES DE GAULLE;91330;YERRES;91
22078;;PTE AVE DE LA PYRAMIDE;91800;BRUNOY;91
22079;ALL;JEAN PARIS DE MONTMARTEL;91860;EPINAY-SOUS-SENART;91
22080;RUE;DE MILLY;91540;MENNECY;91
22081;RUE;DU PETIT MENNECY;91540;MENNECY;91
22082;VLA;DU POITOU;91860;EPINAY-SOUS-SENART;91
22083;RUE;LA FONTAINE;91540;MENNECY;91
22084;RUE;DE LA MARIVOISE;91750;CHAMPCUEIL;91
22085;RUE;DE VILLOISON;91100;CORBEIL ESSONNES;91
22086;RUE;DE LA DAME DU LAC;91080;EVRY-COURCOURONNES;91
22087;RUE;DE GOURNAY;91100;CORBEIL ESSONNES;91
22088;RUE;ROYALE;91330;YERRES;91
22089;;CLOITRE ST SPIRE;91100;CORBEIL ESSONNES;91
22090;RUE;DE MONTGERON;91800;BRUNOY;91
22091;IMP;DE LA CLOSERIE;91330;YERRES;91
22092;RUE;MERE MARIE PIA;91480;QUINCY-SOUS-SENART;91
22093;PL;VAILLANT COUTURIER;91100;CORBEIL ESSONNES;91
22094;FRM;DU TEMPLE;91130;RIS-ORANGIS;91
22095;ALL;DANTON;91270;VIGNEUX SUR SEINE;91
22096;AV;GALLIENI;91800;BRUNOY;91
22097;RUE;DU PETIT MENNECY;91540;MENNECY;91
22098;RES;LES MARELLES;91800;BOUSSY-SAINT-ANTOINE;91
22099;RUE;JEAN PIESTRE;91100;CORBEIL ESSONNES;91
22100;PL;LAVOISIER;91000;EVRY-COURCOURONNES;91
22101;AV;DU MARECHAL NEY;91860;EPINAY-SOUS-SENART;91
22102;RUE;DU VIEUX MARCHE;91250;SAINT-GERMAIN-LES-CORBEIL;91
22103;AV;JEAN JAURES;91560;CROSNE;91
22104;PL;SAINT MEDARD;91800;BRUNOY;91
22105;AV;DE LA VENERIE;91230;MONTGERON;91
22106;RES;LES BOIS DU CERF;91450;ETIOLLES;91
22107;RUE;ALPHONSE DAUDET;91000;EVRY-COURCOURONNES;91
22108;RUE;DU CLOS DES ABBESSES;91330;YERRES;91
22109;RUE;PIERRE LOTI;91330;YERRES;91
22110;RUE;DE L'ARCHE;91090;LISSES;91
22111;RUE;ST SPIRE;91100;CORBEIL ESSONNES;91
22112;RUE;FERAY;91100;CORBEIL ESSONNES;91
22113;RUE;THIROUX D ARCONVILLE;91560;CROSNE;91
22114;RUE;DE LA REPUBLIQUE;91800;BRUNOY;91
22115;BD;JOHN KENNEDY;91100;CORBEIL ESSONNES;91
22116;RUE;FERAY;91100;CORBEIL ESSONNES;91
22117;RUE;DES VALLEES;91800;BRUNOY;91
22118;RUE;PHILISBOURG;91800;BRUNOY;91
22119;AV;DE LA REPUBLIQUE;91230;MONTGERON;91
22120;RUE;DE L'ORGE;91000;EVRY-COURCOURONNES;91
22121;SQ;BABORD;91080;EVRY-COURCOURONNES;91
22122;RES;LES ACACIAS;91540;MENNECY;91
22123;RUE;DE L'ESSONNE;91000;EVRY-COURCOURONNES;91
22124;ALL;DE LA BRIE;91090;LISSES;91
22125;AV;DE LA REPUBLIQUE;91560;CROSNE;91
22126;BD;DECAUVILLE;91000;EVRY-COURCOURONNES;91
22127;;RES DU BOIS DES GODEAUX;91330;YERRES;91
